"d","tot.tests","sens","Ds","Da","Ts","Ta","sim","median","lower","upper","objective"
0.05,2000,0.9,0.0416666666666667,0.0416666666666667,24,24,249,184,145,228,"sympiso"
0.05,2000,0.9,0.0416666666666667,0.0416666666666667,24,24,249,195,152,252,"asympiso"
0.1,2000,0.9,0.0416666666666667,0.0416666666666667,24,24,250,384,272.95,515,"tot.cases"
0.1,2000,0.9,0.0416666666666667,0.0416666666666667,24,24,250,4,3,7,"peak.hosp"
0.1,2000,0.9,0.0416666666666667,0.0416666666666667,24,24,250,0,0,0,"days.above.thresh"
0.1,2000,0.9,0.0416666666666667,0.0416666666666667,24,24,250,14,9,20,"tot.hosp"
0.1,2000,0.9,0.0416666666666667,0.0416666666666667,24,24,250,8,4,13,"death"
0.1,2000,0.9,0.0416666666666667,0.0416666666666667,24,24,250,170,135,210,"sympiso"
0.1,2000,0.9,0.0416666666666667,0.0416666666666667,24,24,250,178,138,226,"asympiso"
0.15,2000,0.9,0.0416666666666667,0.0416666666666667,24,24,251,334,241,450,"tot.cases"
0.15,2000,0.9,0.0416666666666667,0.0416666666666667,24,24,251,4,2,6,"peak.hosp"
0.15,2000,0.9,0.0416666666666667,0.0416666666666667,24,24,251,0,0,0,"days.above.thresh"
0.15,2000,0.9,0.0416666666666667,0.0416666666666667,24,24,251,13,8,19,"tot.hosp"
0.15,2000,0.9,0.0416666666666667,0.0416666666666667,24,24,251,7.5,4,12,"death"
0.15,2000,0.9,0.0416666666666667,0.0416666666666667,24,24,251,157,126,194,"sympiso"
0.15,2000,0.9,0.0416666666666667,0.0416666666666667,24,24,251,162,127,203,"asympiso"
0.2,2000,0.9,0.0416666666666667,0.0416666666666667,24,24,252,297,215,398,"tot.cases"
0.2,2000,0.9,0.0416666666666667,0.0416666666666667,24,24,252,4,2,6,"peak.hosp"
0.2,2000,0.9,0.0416666666666667,0.0416666666666667,24,24,252,0,0,0,"days.above.thresh"
0.2,2000,0.9,0.0416666666666667,0.0416666666666667,24,24,252,12,8,18,"tot.hosp"
0.2,2000,0.9,0.0416666666666667,0.0416666666666667,24,24,252,7,4,11,"death"
0.2,2000,0.9,0.0416666666666667,0.0416666666666667,24,24,252,147,118,179,"sympiso"
0.2,2000,0.9,0.0416666666666667,0.0416666666666667,24,24,252,148,117,187,"asympiso"
0.25,2000,0.9,0.0416666666666667,0.0416666666666667,24,24,253,260,187,348,"tot.cases"
0.25,2000,0.9,0.0416666666666667,0.0416666666666667,24,24,253,4,2,6,"peak.hosp"
0.25,2000,0.9,0.0416666666666667,0.0416666666666667,24,24,253,0,0,0,"days.above.thresh"
0.25,2000,0.9,0.0416666666666667,0.0416666666666667,24,24,253,12,7,17,"tot.hosp"
0.25,2000,0.9,0.0416666666666667,0.0416666666666667,24,24,253,7,3,11,"death"
0.25,2000,0.9,0.0416666666666667,0.0416666666666667,24,24,253,136,110,166,"sympiso"
0.25,2000,0.9,0.0416666666666667,0.0416666666666667,24,24,253,136,107,169,"asympiso"
0.3,2000,0.9,0.0416666666666667,0.0416666666666667,24,24,254,228,165,303,"tot.cases"
0.3,2000,0.9,0.0416666666666667,0.0416666666666667,24,24,254,4,2,6,"peak.hosp"
0.3,2000,0.9,0.0416666666666667,0.0416666666666667,24,24,254,0,0,0,"days.above.thresh"
0.3,2000,0.9,0.0416666666666667,0.0416666666666667,24,24,254,11,7,16,"tot.hosp"
0.3,2000,0.9,0.0416666666666667,0.0416666666666667,24,24,254,6,3,11,"death"
0.3,2000,0.9,0.0416666666666667,0.0416666666666667,24,24,254,127,103,153,"sympiso"
0.3,2000,0.9,0.0416666666666667,0.0416666666666667,24,24,254,124,99,154,"asympiso"
0.35,2000,0.9,0.0416666666666667,0.0416666666666667,24,24,255,201,146,267,"tot.cases"
0.35,2000,0.9,0.0416666666666667,0.0416666666666667,24,24,255,4,2,6,"peak.hosp"
0.35,2000,0.9,0.0416666666666667,0.0416666666666667,24,24,255,0,0,0,"days.above.thresh"
0.35,2000,0.9,0.0416666666666667,0.0416666666666667,24,24,255,10,7,15,"tot.hosp"
0.35,2000,0.9,0.0416666666666667,0.0416666666666667,24,24,255,6,3,10,"death"
0.35,2000,0.9,0.0416666666666667,0.0416666666666667,24,24,255,119,97,142,"sympiso"
0.35,2000,0.9,0.0416666666666667,0.0416666666666667,24,24,255,114,91,141,"asympiso"
0.4,2000,0.9,0.0416666666666667,0.0416666666666667,24,24,256,176,129,234,"tot.cases"
0.4,2000,0.9,0.0416666666666667,0.0416666666666667,24,24,256,4,2,5,"peak.hosp"
0.4,2000,0.9,0.0416666666666667,0.0416666666666667,24,24,256,0,0,0,"days.above.thresh"
0.4,2000,0.9,0.0416666666666667,0.0416666666666667,24,24,256,10,6,14,"tot.hosp"
0.4,2000,0.9,0.0416666666666667,0.0416666666666667,24,24,256,6,3,10,"death"
0.4,2000,0.9,0.0416666666666667,0.0416666666666667,24,24,256,111,92,134,"sympiso"
0.4,2000,0.9,0.0416666666666667,0.0416666666666667,24,24,256,105,84,129,"asympiso"
0.45,2000,0.9,0.0416666666666667,0.0416666666666667,24,24,257,155,114,203,"tot.cases"
0.45,2000,0.9,0.0416666666666667,0.0416666666666667,24,24,257,3,2,6,"peak.hosp"
0.45,2000,0.9,0.0416666666666667,0.0416666666666667,24,24,257,0,0,0,"days.above.thresh"
0.45,2000,0.9,0.0416666666666667,0.0416666666666667,24,24,257,9,6,14,"tot.hosp"
0.45,2000,0.9,0.0416666666666667,0.0416666666666667,24,24,257,6,3,9,"death"
0.45,2000,0.9,0.0416666666666667,0.0416666666666667,24,24,257,105,87,125,"sympiso"
0.45,2000,0.9,0.0416666666666667,0.0416666666666667,24,24,257,97,78,118,"asympiso"
0.5,2000,0.9,0.0416666666666667,0.0416666666666667,24,24,258,137,101,179,"tot.cases"
0.5,2000,0.9,0.0416666666666667,0.0416666666666667,24,24,258,3,2,5,"peak.hosp"
0.5,2000,0.9,0.0416666666666667,0.0416666666666667,24,24,258,0,0,0,"days.above.thresh"
0.5,2000,0.9,0.0416666666666667,0.0416666666666667,24,24,258,9,6,13,"tot.hosp"
0.5,2000,0.9,0.0416666666666667,0.0416666666666667,24,24,258,5,2.95000000000002,9,"death"
0.5,2000,0.9,0.0416666666666667,0.0416666666666667,24,24,258,99,83,117,"sympiso"
0.5,2000,0.9,0.0416666666666667,0.0416666666666667,24,24,258,90,72,109,"asympiso"
0.55,2000,0.9,0.0416666666666667,0.0416666666666667,24,24,259,119,90,157,"tot.cases"
0.55,2000,0.9,0.0416666666666667,0.0416666666666667,24,24,259,3,2,5,"peak.hosp"
0.55,2000,0.9,0.0416666666666667,0.0416666666666667,24,24,259,0,0,0,"days.above.thresh"
0.55,2000,0.9,0.0416666666666667,0.0416666666666667,24,24,259,8,5,12,"tot.hosp"
0.55,2000,0.9,0.0416666666666667,0.0416666666666667,24,24,259,5,2,9,"death"
0.55,2000,0.9,0.0416666666666667,0.0416666666666667,24,24,259,93,79,111,"sympiso"
0.55,2000,0.9,0.0416666666666667,0.0416666666666667,24,24,259,83,67,101,"asympiso"
0.6,2000,0.9,0.0416666666666667,0.0416666666666667,24,24,260,106,80,137,"tot.cases"
0.6,2000,0.9,0.0416666666666667,0.0416666666666667,24,24,260,3,2,5,"peak.hosp"
0.6,2000,0.9,0.0416666666666667,0.0416666666666667,24,24,260,0,0,0,"days.above.thresh"
0.6,2000,0.9,0.0416666666666667,0.0416666666666667,24,24,260,8,5,12,"tot.hosp"
0.6,2000,0.9,0.0416666666666667,0.0416666666666667,24,24,260,5,2,8,"death"
0.6,2000,0.9,0.0416666666666667,0.0416666666666667,24,24,260,89,75,104,"sympiso"
0.6,2000,0.9,0.0416666666666667,0.0416666666666667,24,24,260,77,63,93,"asympiso"
0,2500,0.9,0.0416666666666667,0.0416666666666667,24,24,261,367,258,501,"tot.cases"
0,2500,0.9,0.0416666666666667,0.0416666666666667,24,24,261,4,3,7,"peak.hosp"
0,2500,0.9,0.0416666666666667,0.0416666666666667,24,24,261,0,0,0,"days.above.thresh"
0,2500,0.9,0.0416666666666667,0.0416666666666667,24,24,261,14,9,20,"tot.hosp"
0,2500,0.9,0.0416666666666667,0.0416666666666667,24,24,261,8,4,12,"death"
0,2500,0.9,0.0416666666666667,0.0416666666666667,24,24,261,152,118,189,"sympiso"
0,2500,0.9,0.0416666666666667,0.0416666666666667,24,24,261,202,156,256,"asympiso"
0.05,2500,0.9,0.0416666666666667,0.0416666666666667,24,24,262,328,229.95,447,"tot.cases"
0.05,2500,0.9,0.0416666666666667,0.0416666666666667,24,24,262,4,2,6,"peak.hosp"
0.05,2500,0.9,0.0416666666666667,0.0416666666666667,24,24,262,0,0,0,"days.above.thresh"
0.05,2500,0.9,0.0416666666666667,0.0416666666666667,24,24,262,13,8,19,"tot.hosp"
0.05,2500,0.9,0.0416666666666667,0.0416666666666667,24,24,262,7,4,12,"death"
0.05,2500,0.9,0.0416666666666667,0.0416666666666667,24,24,262,142,111,176,"sympiso"
0.05,2500,0.9,0.0416666666666667,0.0416666666666667,24,24,262,186,145,237,"asympiso"
0.1,2500,0.9,0.0416666666666667,0.0416666666666667,24,24,263,290,205.95,400,"tot.cases"
0.1,2500,0.9,0.0416666666666667,0.0416666666666667,24,24,263,4,2,6,"peak.hosp"
0.1,2500,0.9,0.0416666666666667,0.0416666666666667,24,24,263,0,0,0,"days.above.thresh"
0.1,2500,0.9,0.0416666666666667,0.0416666666666667,24,24,263,12,8,18,"tot.hosp"
0.1,2500,0.9,0.0416666666666667,0.0416666666666667,24,24,263,7,4,11,"death"
0.1,2500,0.9,0.0416666666666667,0.0416666666666667,24,24,263,133,105,164,"sympiso"
0.1,2500,0.9,0.0416666666666667,0.0416666666666667,24,24,263,170,134,217,"asympiso"
0.15,2500,0.9,0.0416666666666667,0.0416666666666667,24,24,264,258,185,352.05,"tot.cases"
0.15,2500,0.9,0.0416666666666667,0.0416666666666667,24,24,264,4,2,6,"peak.hosp"
0.15,2500,0.9,0.0416666666666667,0.0416666666666667,24,24,264,0,0,0,"days.above.thresh"
0.15,2500,0.9,0.0416666666666667,0.0416666666666667,24,24,264,12,7,17,"tot.hosp"
0.15,2500,0.9,0.0416666666666667,0.0416666666666667,24,24,264,7,3,11,"death"
0.15,2500,0.9,0.0416666666666667,0.0416666666666667,24,24,264,124,99,153,"sympiso"
0.15,2500,0.9,0.0416666666666667,0.0416666666666667,24,24,264,157,125,197,"asympiso"
0.2,2500,0.9,0.0416666666666667,0.0416666666666667,24,24,265,231,166,314,"tot.cases"
0.2,2500,0.9,0.0416666666666667,0.0416666666666667,24,24,265,4,2,6,"peak.hosp"
0.2,2500,0.9,0.0416666666666667,0.0416666666666667,24,24,265,0,0,0,"days.above.thresh"
0.2,2500,0.9,0.0416666666666667,0.0416666666666667,24,24,265,11,7,16,"tot.hosp"
0.2,2500,0.9,0.0416666666666667,0.0416666666666667,24,24,265,7,3,11,"death"
0.2,2500,0.9,0.0416666666666667,0.0416666666666667,24,24,265,117,94,144,"sympiso"
0.2,2500,0.9,0.0416666666666667,0.0416666666666667,24,24,265,146,116,181,"asympiso"
0.25,2500,0.9,0.0416666666666667,0.0416666666666667,24,24,266,206,146,275,"tot.cases"
0.25,2500,0.9,0.0416666666666667,0.0416666666666667,24,24,266,4,2,6,"peak.hosp"
0.25,2500,0.9,0.0416666666666667,0.0416666666666667,24,24,266,0,0,0,"days.above.thresh"
0.25,2500,0.9,0.0416666666666667,0.0416666666666667,24,24,266,10,7,15,"tot.hosp"
0.25,2500,0.9,0.0416666666666667,0.0416666666666667,24,24,266,6,3,10,"death"
0.25,2500,0.9,0.0416666666666667,0.0416666666666667,24,24,266,110,89,133,"sympiso"
0.25,2500,0.9,0.0416666666666667,0.0416666666666667,24,24,266,134,107,167,"asympiso"
0.3,2500,0.9,0.0416666666666667,0.0416666666666667,24,24,267,183,132.95,247,"tot.cases"
0.3,2500,0.9,0.0416666666666667,0.0416666666666667,24,24,267,4,2,6,"peak.hosp"
0.3,2500,0.9,0.0416666666666667,0.0416666666666667,24,24,267,0,0,0,"days.above.thresh"
0.3,2500,0.9,0.0416666666666667,0.0416666666666667,24,24,267,10,6,15,"tot.hosp"
0.3,2500,0.9,0.0416666666666667,0.0416666666666667,24,24,267,6,3,10,"death"
0.3,2500,0.9,0.0416666666666667,0.0416666666666667,24,24,267,104,85,127,"sympiso"
0.3,2500,0.9,0.0416666666666667,0.0416666666666667,24,24,267,125,100,153,"asympiso"
0.35,2500,0.9,0.0416666666666667,0.0416666666666667,24,24,268,164,119,217,"tot.cases"
0.35,2500,0.9,0.0416666666666667,0.0416666666666667,24,24,268,3,2,5,"peak.hosp"
0.35,2500,0.9,0.0416666666666667,0.0416666666666667,24,24,268,0,0,0,"days.above.thresh"
0.35,2500,0.9,0.0416666666666667,0.0416666666666667,24,24,268,9,6,14,"tot.hosp"
0.35,2500,0.9,0.0416666666666667,0.0416666666666667,24,24,268,6,3,9,"death"
0.35,2500,0.9,0.0416666666666667,0.0416666666666667,24,24,268,99,82,119,"sympiso"
0.35,2500,0.9,0.0416666666666667,0.0416666666666667,24,24,268,116,94,142,"asympiso"
0.4,2500,0.9,0.0416666666666667,0.0416666666666667,24,24,269,146,108,194,"tot.cases"
0.4,2500,0.9,0.0416666666666667,0.0416666666666667,24,24,269,3,2,5,"peak.hosp"
0.4,2500,0.9,0.0416666666666667,0.0416666666666667,24,24,269,0,0,0,"days.above.thresh"
0.4,2500,0.9,0.0416666666666667,0.0416666666666667,24,24,269,9,6,13,"tot.hosp"
0.4,2500,0.9,0.0416666666666667,0.0416666666666667,24,24,269,5,3,9,"death"
0.4,2500,0.9,0.0416666666666667,0.0416666666666667,24,24,269,94,78,113,"sympiso"
0.4,2500,0.9,0.0416666666666667,0.0416666666666667,24,24,269,108,88,131,"asympiso"
0.45,2500,0.9,0.0416666666666667,0.0416666666666667,24,24,270,130,95,172,"tot.cases"
0.45,2500,0.9,0.0416666666666667,0.0416666666666667,24,24,270,3,2,5,"peak.hosp"
0.45,2500,0.9,0.0416666666666667,0.0416666666666667,24,24,270,0,0,0,"days.above.thresh"
0.45,2500,0.9,0.0416666666666667,0.0416666666666667,24,24,270,9,6,13,"tot.hosp"
0.45,2500,0.9,0.0416666666666667,0.0416666666666667,24,24,270,5,3,9,"death"
0.45,2500,0.9,0.0416666666666667,0.0416666666666667,24,24,270,89,75,107,"sympiso"
0.45,2500,0.9,0.0416666666666667,0.0416666666666667,24,24,270,100,82,122,"asympiso"
0.5,2500,0.9,0.0416666666666667,0.0416666666666667,24,24,271,116,87,154,"tot.cases"
0.5,2500,0.9,0.0416666666666667,0.0416666666666667,24,24,271,3,2,5,"peak.hosp"
0.5,2500,0.9,0.0416666666666667,0.0416666666666667,24,24,271,0,0,0,"days.above.thresh"
0.5,2500,0.9,0.0416666666666667,0.0416666666666667,24,24,271,8,5,12,"tot.hosp"
0.5,2500,0.9,0.0416666666666667,0.0416666666666667,24,24,271,5,2,9,"death"
0.5,2500,0.9,0.0416666666666667,0.0416666666666667,24,24,271,86,72,102,"sympiso"
0.5,2500,0.9,0.0416666666666667,0.0416666666666667,24,24,271,94,77,113,"asympiso"
0.55,2500,0.9,0.0416666666666667,0.0416666666666667,24,24,272,103,78,135,"tot.cases"
0.55,2500,0.9,0.0416666666666667,0.0416666666666667,24,24,272,3,2,5,"peak.hosp"
0.55,2500,0.9,0.0416666666666667,0.0416666666666667,24,24,272,0,0,0,"days.above.thresh"
0.55,2500,0.9,0.0416666666666667,0.0416666666666667,24,24,272,8,5,12,"tot.hosp"
0.55,2500,0.9,0.0416666666666667,0.0416666666666667,24,24,272,5,2,8,"death"
0.55,2500,0.9,0.0416666666666667,0.0416666666666667,24,24,272,82,69,97,"sympiso"
0.55,2500,0.9,0.0416666666666667,0.0416666666666667,24,24,272,88,73,106,"asympiso"
0.6,2500,0.9,0.0416666666666667,0.0416666666666667,24,24,273,92,71,120,"tot.cases"
0.6,2500,0.9,0.0416666666666667,0.0416666666666667,24,24,273,3,2,5,"peak.hosp"
0.6,2500,0.9,0.0416666666666667,0.0416666666666667,24,24,273,0,0,0,"days.above.thresh"
0.6,2500,0.9,0.0416666666666667,0.0416666666666667,24,24,273,8,5,11,"tot.hosp"
0.6,2500,0.9,0.0416666666666667,0.0416666666666667,24,24,273,5,2,8,"death"
0.6,2500,0.9,0.0416666666666667,0.0416666666666667,24,24,273,79,66,93,"sympiso"
0.6,2500,0.9,0.0416666666666667,0.0416666666666667,24,24,273,83,69,99,"asympiso"
0,3000,0.9,0.0416666666666667,0.0416666666666667,24,24,274,281,196,387,"tot.cases"
0,3000,0.9,0.0416666666666667,0.0416666666666667,24,24,274,4,2,6,"peak.hosp"
0,3000,0.9,0.0416666666666667,0.0416666666666667,24,24,274,0,0,0,"days.above.thresh"
0,3000,0.9,0.0416666666666667,0.0416666666666667,24,24,274,12,8,18,"tot.hosp"
0,3000,0.9,0.0416666666666667,0.0416666666666667,24,24,274,7,4,11,"death"
0,3000,0.9,0.0416666666666667,0.0416666666666667,24,24,274,119,93,149,"sympiso"
0,3000,0.9,0.0416666666666667,0.0416666666666667,24,24,274,187,146,237,"asympiso"
0.05,3000,0.9,0.0416666666666667,0.0416666666666667,24,24,275,251,176,345,"tot.cases"
0.05,3000,0.9,0.0416666666666667,0.0416666666666667,24,24,275,4,2,6,"peak.hosp"
0.05,3000,0.9,0.0416666666666667,0.0416666666666667,24,24,275,0,0,0,"days.above.thresh"
0.05,3000,0.9,0.0416666666666667,0.0416666666666667,24,24,275,11,7,17,"tot.hosp"
0.05,3000,0.9,0.0416666666666667,0.0416666666666667,24,24,275,7,3,11,"death"
0.05,3000,0.9,0.0416666666666667,0.0416666666666667,24,24,275,112,89,140,"sympiso"
0.05,3000,0.9,0.0416666666666667,0.0416666666666667,24,24,275,173,136,217,"asympiso"
0.1,3000,0.9,0.0416666666666667,0.0416666666666667,24,24,276,229,160,313,"tot.cases"
0.1,3000,0.9,0.0416666666666667,0.0416666666666667,24,24,276,4,2,6,"peak.hosp"
0.1,3000,0.9,0.0416666666666667,0.0416666666666667,24,24,276,0,0,0,"days.above.thresh"
0.1,3000,0.9,0.0416666666666667,0.0416666666666667,24,24,276,11,7,16,"tot.hosp"
0.1,3000,0.9,0.0416666666666667,0.0416666666666667,24,24,276,7,3,11,"death"
0.1,3000,0.9,0.0416666666666667,0.0416666666666667,24,24,276,107,86,132,"sympiso"
0.1,3000,0.9,0.0416666666666667,0.0416666666666667,24,24,276,162,128,202,"asympiso"
0.15,3000,0.9,0.0416666666666667,0.0416666666666667,24,24,277,206,146,279,"tot.cases"
0.15,3000,0.9,0.0416666666666667,0.0416666666666667,24,24,277,4,2,6,"peak.hosp"
0.15,3000,0.9,0.0416666666666667,0.0416666666666667,24,24,277,0,0,0,"days.above.thresh"
0.15,3000,0.9,0.0416666666666667,0.0416666666666667,24,24,277,10,7,15,"tot.hosp"
0.15,3000,0.9,0.0416666666666667,0.0416666666666667,24,24,277,6,3,10,"death"
0.15,3000,0.9,0.0416666666666667,0.0416666666666667,24,24,277,101,82,125,"sympiso"
0.15,3000,0.9,0.0416666666666667,0.0416666666666667,24,24,277,151,121,187,"asympiso"
0.2,3000,0.9,0.0416666666666667,0.0416666666666667,24,24,278,186,131,253,"tot.cases"
0.2,3000,0.9,0.0416666666666667,0.0416666666666667,24,24,278,4,2,6,"peak.hosp"
0.2,3000,0.9,0.0416666666666667,0.0416666666666667,24,24,278,0,0,0,"days.above.thresh"
0.2,3000,0.9,0.0416666666666667,0.0416666666666667,24,24,278,10,6,15,"tot.hosp"
0.2,3000,0.9,0.0416666666666667,0.0416666666666667,24,24,278,6,3,10,"death"
0.2,3000,0.9,0.0416666666666667,0.0416666666666667,24,24,278,97,78,119,"sympiso"
0.2,3000,0.9,0.0416666666666667,0.0416666666666667,24,24,278,141,114,174,"asympiso"
0.25,3000,0.9,0.0416666666666667,0.0416666666666667,24,24,279,168,121,225,"tot.cases"
0.25,3000,0.9,0.0416666666666667,0.0416666666666667,24,24,279,4,2,6,"peak.hosp"
0.25,3000,0.9,0.0416666666666667,0.0416666666666667,24,24,279,0,0,0,"days.above.thresh"
0.25,3000,0.9,0.0416666666666667,0.0416666666666667,24,24,279,10,6,14,"tot.hosp"
0.25,3000,0.9,0.0416666666666667,0.0416666666666667,24,24,279,6,3,9,"death"
0.25,3000,0.9,0.0416666666666667,0.0416666666666667,24,24,279,93,75,112,"sympiso"
0.25,3000,0.9,0.0416666666666667,0.0416666666666667,24,24,279,132,107,162,"asympiso"
0.3,3000,0.9,0.0416666666666667,0.0416666666666667,24,24,280,152,110,202,"tot.cases"
0.3,3000,0.9,0.0416666666666667,0.0416666666666667,24,24,280,3,2,6,"peak.hosp"
0.3,3000,0.9,0.0416666666666667,0.0416666666666667,24,24,280,0,0,0,"days.above.thresh"
0.3,3000,0.9,0.0416666666666667,0.0416666666666667,24,24,280,9,6,14,"tot.hosp"
0.3,3000,0.9,0.0416666666666667,0.0416666666666667,24,24,280,6,3,9,"death"
0.3,3000,0.9,0.0416666666666667,0.0416666666666667,24,24,280,88,72,107,"sympiso"
0.3,3000,0.9,0.0416666666666667,0.0416666666666667,24,24,280,123,101,150,"asympiso"
0.35,3000,0.9,0.0416666666666667,0.0416666666666667,24,24,281,137,100,184,"tot.cases"
0.35,3000,0.9,0.0416666666666667,0.0416666666666667,24,24,281,3,2,5,"peak.hosp"
0.35,3000,0.9,0.0416666666666667,0.0416666666666667,24,24,281,0,0,0,"days.above.thresh"
0.35,3000,0.9,0.0416666666666667,0.0416666666666667,24,24,281,9,6,13,"tot.hosp"
0.35,3000,0.9,0.0416666666666667,0.0416666666666667,24,24,281,5,2,9,"death"
0.35,3000,0.9,0.0416666666666667,0.0416666666666667,24,24,281,85,70,102,"sympiso"
0.35,3000,0.9,0.0416666666666667,0.0416666666666667,24,24,281,116,95,140,"asympiso"
0.4,3000,0.9,0.0416666666666667,0.0416666666666667,24,24,282,123,91,164,"tot.cases"
0.4,3000,0.9,0.0416666666666667,0.0416666666666667,24,24,282,3,2,5,"peak.hosp"
0.4,3000,0.9,0.0416666666666667,0.0416666666666667,24,24,282,0,0,0,"days.above.thresh"
0.4,3000,0.9,0.0416666666666667,0.0416666666666667,24,24,282,9,5,13,"tot.hosp"
0.4,3000,0.9,0.0416666666666667,0.0416666666666667,24,24,282,5,2,9,"death"
0.4,3000,0.9,0.0416666666666667,0.0416666666666667,24,24,282,81,67,97,"sympiso"
0.4,3000,0.9,0.0416666666666667,0.0416666666666667,24,24,282,110,90,131,"asympiso"
0.45,3000,0.9,0.0416666666666667,0.0416666666666667,24,24,283,112,84,148,"tot.cases"
0.45,3000,0.9,0.0416666666666667,0.0416666666666667,24,24,283,3,2,5,"peak.hosp"
0.45,3000,0.9,0.0416666666666667,0.0416666666666667,24,24,283,0,0,0,"days.above.thresh"
0.45,3000,0.9,0.0416666666666667,0.0416666666666667,24,24,283,8,5,12,"tot.hosp"
0.45,3000,0.9,0.0416666666666667,0.0416666666666667,24,24,283,5,2,8,"death"
0.45,3000,0.9,0.0416666666666667,0.0416666666666667,24,24,283,79,65,94,"sympiso"
0.45,3000,0.9,0.0416666666666667,0.0416666666666667,24,24,283,103,85,124,"asympiso"
0.5,3000,0.9,0.0416666666666667,0.0416666666666667,24,24,284,102,76,133,"tot.cases"
0.5,3000,0.9,0.0416666666666667,0.0416666666666667,24,24,284,3,2,5,"peak.hosp"
0.5,3000,0.9,0.0416666666666667,0.0416666666666667,24,24,284,0,0,0,"days.above.thresh"
0.5,3000,0.9,0.0416666666666667,0.0416666666666667,24,24,284,8,5,12,"tot.hosp"
0.5,3000,0.9,0.0416666666666667,0.0416666666666667,24,24,284,5,2,8,"death"
0.5,3000,0.9,0.0416666666666667,0.0416666666666667,24,24,284,76,63,90,"sympiso"
0.5,3000,0.9,0.0416666666666667,0.0416666666666667,24,24,284,98,81,116,"asympiso"
0.55,3000,0.9,0.0416666666666667,0.0416666666666667,24,24,285,92,69,119,"tot.cases"
0.55,3000,0.9,0.0416666666666667,0.0416666666666667,24,24,285,3,2,5,"peak.hosp"
0.55,3000,0.9,0.0416666666666667,0.0416666666666667,24,24,285,0,0,0,"days.above.thresh"
0.55,3000,0.9,0.0416666666666667,0.0416666666666667,24,24,285,8,5,11,"tot.hosp"
0.55,3000,0.9,0.0416666666666667,0.0416666666666667,24,24,285,5,2,8,"death"
0.55,3000,0.9,0.0416666666666667,0.0416666666666667,24,24,285,73,61,86,"sympiso"
0.55,3000,0.9,0.0416666666666667,0.0416666666666667,24,24,285,92,77,109,"asympiso"
0.6,3000,0.9,0.0416666666666667,0.0416666666666667,24,24,286,83,63,107,"tot.cases"
0.6,3000,0.9,0.0416666666666667,0.0416666666666667,24,24,286,3,2,5,"peak.hosp"
0.6,3000,0.9,0.0416666666666667,0.0416666666666667,24,24,286,0,0,0,"days.above.thresh"
0.6,3000,0.9,0.0416666666666667,0.0416666666666667,24,24,286,7,5,11,"tot.hosp"
0.6,3000,0.9,0.0416666666666667,0.0416666666666667,24,24,286,5,2,8,"death"
0.6,3000,0.9,0.0416666666666667,0.0416666666666667,24,24,286,71,59,84,"sympiso"
0.6,3000,0.9,0.0416666666666667,0.0416666666666667,24,24,286,88,74,103,"asympiso"
0,3500,0.9,0.0416666666666667,0.0416666666666667,24,24,287,220,153,305,"tot.cases"
0,3500,0.9,0.0416666666666667,0.0416666666666667,24,24,287,4,2,6,"peak.hosp"
0,3500,0.9,0.0416666666666667,0.0416666666666667,24,24,287,0,0,0,"days.above.thresh"
0,3500,0.9,0.0416666666666667,0.0416666666666667,24,24,287,11,7,16,"tot.hosp"
0,3500,0.9,0.0416666666666667,0.0416666666666667,24,24,287,6,3,11,"death"
0,3500,0.9,0.0416666666666667,0.0416666666666667,24,24,287,97,77,121,"sympiso"
0,3500,0.9,0.0416666666666667,0.0416666666666667,24,24,287,172,137,217,"asympiso"
0.05,3500,0.9,0.0416666666666667,0.0416666666666667,24,24,288,200,140,275,"tot.cases"
0.05,3500,0.9,0.0416666666666667,0.0416666666666667,24,24,288,4,2,6,"peak.hosp"
0.05,3500,0.9,0.0416666666666667,0.0416666666666667,24,24,288,0,0,0,"days.above.thresh"
0.05,3500,0.9,0.0416666666666667,0.0416666666666667,24,24,288,10,6,15,"tot.hosp"
0.05,3500,0.9,0.0416666666666667,0.0416666666666667,24,24,288,6,3,10,"death"
0.05,3500,0.9,0.0416666666666667,0.0416666666666667,24,24,288,92,74,115,"sympiso"
0.05,3500,0.9,0.0416666666666667,0.0416666666666667,24,24,288,163,131,201,"asympiso"
0.1,3500,0.9,0.0416666666666667,0.0416666666666667,24,24,289,184,129,254,"tot.cases"
0.1,3500,0.9,0.0416666666666667,0.0416666666666667,24,24,289,4,2,6,"peak.hosp"
0.1,3500,0.9,0.0416666666666667,0.0416666666666667,24,24,289,0,0,0,"days.above.thresh"
0.1,3500,0.9,0.0416666666666667,0.0416666666666667,24,24,289,10,6,15,"tot.hosp"
0.1,3500,0.9,0.0416666666666667,0.0416666666666667,24,24,289,6,3,10,"death"
0.1,3500,0.9,0.0416666666666667,0.0416666666666667,24,24,289,89,71,110,"sympiso"
0.1,3500,0.9,0.0416666666666667,0.0416666666666667,24,24,289,153,123,190,"asympiso"
0.15,3500,0.9,0.0416666666666667,0.0416666666666667,24,24,290,168,121,229,"tot.cases"
0.15,3500,0.9,0.0416666666666667,0.0416666666666667,24,24,290,4,2,6,"peak.hosp"
0.15,3500,0.9,0.0416666666666667,0.0416666666666667,24,24,290,0,0,0,"days.above.thresh"
0.15,3500,0.9,0.0416666666666667,0.0416666666666667,24,24,290,10,6,14,"tot.hosp"
0.15,3500,0.9,0.0416666666666667,0.0416666666666667,24,24,290,6,3,10,"death"
